sale_id,customer_id,product_id,quantity,discount,sale_date
676,14590,317,3,0.03,09-07-2023
677,1050,1153,1,0.23,07-02-2022
678,17979,1145,1,0.09,02-02-2023
679,485,1583,4,0.24,03-08-2023
680,2341,941,3,0.25,31-07-2023
681,18214,1277,5,0.08,19-05-2021
682,12225,101,5,0.03,26-07-2022
683,5933,137,5,0.12,05-12-2022
684,4141,3001,4,0.09,19-02-2021
685,2006,3286,5,0.09,27-10-2021
686,6954,1810,5,0.09,29-09-2022
687,9704,1733,5,0.01,22-07-2022
688,9858,3250,5,0.05,19-05-2022
689,6291,3303,4,0.07,27-01-2020
690,1929,568,2,0.17,31-08-2020
691,16202,3367,1,0.04,27-08-2021
692,9110,598,4,0.02,23-10-2022
693,17731,2559,2,0.25,21-10-2023
694,2329,3465,5,0.18,17-04-2022
695,2403,391,3,0.07,30-06-2023
696,11764,553,4,0.13,29-10-2023
697,6736,1758,2,0.18,22-10-2021
698,15470,681,4,0.1,15-05-2021
699,5662,2292,4,0.04,29-07-2021
700,15365,1662,1,0.24,09-05-2023
701,1530,3292,1,0.23,15-07-2021
702,8954,1918,1,0.12,21-01-2024
703,15957,1485,4,0.11,23-11-2023
704,212,3377,1,0.08,26-01-2020
705,3636,709,2,0.16,31-01-2023
706,11094,1452,3,0.23,15-09-2022
707,2669,724,5,0.05,24-12-2020
708,17902,1860,5,0.15,25-05-2021
709,15378,75,4,0.06,12-09-2021
710,6474,793,5,0.06,06-03-2021
711,53,151,5,0.1,25-03-2023
712,6665,361,1,0.05,03-11-2020
713,6379,2150,5,0.13,21-01-2023
714,8723,552,1,0.17,23-03-2021
715,1116,2231,4,0.09,02-04-2022
716,6425,252,2,0.19,11-10-2021
717,10222,803,5,0.02,28-01-2024
718,3253,874,5,0.2,20-12-2022
719,7342,3167,4,0.05,08-06-2021
720,8401,3355,2,0.21,26-05-2020
721,13837,2233,5,0.01,22-09-2020
722,6767,2417,1,0.24,29-11-2022
723,15183,1374,2,0.15,04-02-2023
724,19407,1220,2,0.15,13-12-2020
725,10619,361,2,0.2,17-03-2020
726,12219,757,5,0.07,19-09-2022
727,5371,993,2,0.21,04-03-2022
728,4101,420,4,0.13,29-01-2022
729,15581,2663,1,0.23,27-08-2021
730,12074,1043,2,0.1,17-11-2021
731,19459,2379,2,0.05,08-01-2022
732,7098,683,3,0.18,19-07-2022
733,11273,3407,5,0.09,01-07-2020
734,8078,1714,2,0.24,14-10-2023
735,7252,673,1,0.14,15-05-2022
736,3721,637,1,0.1,24-09-2021
737,459,3260,2,0.21,06-02-2023
738,8576,3357,1,0.17,22-06-2021
739,3769,254,2,0.14,02-07-2023
740,18069,2942,2,0.06,06-10-2022
741,13778,1391,5,0.23,07-11-2021
742,7094,683,5,0.16,08-09-2023
743,11050,1727,5,0.19,18-07-2021
744,7563,3119,3,0.13,04-04-2022
745,10638,1367,4,0.12,11-01-2020
746,1759,2639,1,0.14,08-07-2020
747,719,1423,5,0.08,30-09-2020
748,6570,1928,2,0.05,15-08-2022
749,706,896,2,0.09,19-04-2021
750,16116,1539,3,0.13,08-02-2020
751,7109,3328,2,0.06,13-11-2020
752,10789,3339,4,0.15,31-12-2020
753,5547,2739,3,0.1,21-10-2023
754,16589,3254,4,0.24,18-12-2022
755,9366,2821,4,0.18,25-06-2021
756,2821,3375,4,0.16,22-01-2021
757,6222,2061,3,0.18,07-10-2020
758,9520,2526,1,0.09,25-05-2021
759,7517,968,1,0.16,06-02-2024
760,6642,759,5,0.25,04-05-2021
761,17689,1488,3,0.02,22-09-2023
762,12269,3224,1,0.12,12-08-2021
763,6907,1489,5,0.12,26-08-2023
764,19161,1215,4,0.21,03-12-2023
765,2268,2708,1,0.12,07-11-2021
766,18226,1509,4,0.22,28-08-2023
767,11929,653,3,0.18,19-01-2022
768,19723,2819,5,0.09,26-08-2020
769,3409,2095,5,0.12,01-03-2020
770,13747,3338,2,0.03,30-05-2021
771,3403,813,3,0.01,31-03-2023
772,11781,1355,4,0.16,18-11-2020
773,11673,2453,1,0.21,03-10-2022
774,6165,2121,3,0.2,23-07-2020
775,229,3121,1,0.01,09-02-2022
776,6,3131,1,0.02,15-04-2021
777,4585,1248,3,0.16,10-04-2022
778,3952,2063,1,0.04,27-07-2020
779,6957,9,4,0.04,13-08-2022
780,2514,384,1,0.2,13-02-2022
781,6330,1753,2,0.07,05-06-2022
782,10567,2102,4,0.18,28-01-2022
783,7600,417,5,0.23,05-06-2021
784,937,2479,2,0.04,27-10-2023
785,14838,3195,4,0.18,09-08-2022
786,11456,2502,4,0.11,17-02-2022
787,5257,162,5,0.08,20-12-2023
788,16822,1423,5,0.09,29-08-2021
789,5686,1820,5,0.13,08-02-2023
790,16999,1800,2,0.05,08-10-2022
791,14144,148,4,0.16,24-01-2022
792,8865,2792,3,0.19,27-02-2020
793,7165,431,1,0.06,29-10-2022
794,1767,166,3,0.24,08-03-2020
795,17148,3391,3,0.17,27-11-2021
796,3015,3093,2,0.06,05-09-2021
797,9745,1480,3,0.07,21-05-2021
798,12650,1031,2,0.13,12-12-2023
799,18255,1969,4,0.22,08-11-2021
800,16818,1452,5,0.04,28-11-2020
801,15563,1403,4,0.07,27-03-2023
802,6806,3035,2,0.08,10-03-2023
803,5056,2534,3,0.07,26-11-2020
804,19562,462,3,0.02,29-07-2023
805,14483,393,5,0,12-01-2022
806,9934,3328,2,0.08,19-05-2022
807,18209,1451,3,0.12,20-02-2021
808,663,3187,1,0.05,21-05-2022
809,17871,2017,2,0.12,24-06-2021
810,14696,3033,2,0.11,01-10-2023
811,18084,3002,4,0.01,03-02-2023
812,9926,1137,3,0.21,18-06-2023
813,2069,1280,1,0.19,25-11-2021
814,515,159,5,0.24,01-04-2023
815,8709,3385,2,0.08,25-01-2022
816,19443,123,4,0.18,19-01-2023
817,14037,1293,2,0.09,07-01-2023
818,13962,502,4,0.13,11-08-2022
819,5731,3368,4,0.13,25-04-2021
820,9376,3339,1,0.19,04-07-2023
821,6916,480,2,0.15,09-10-2022
822,4470,2331,1,0.01,14-08-2023
823,14642,2050,5,0.02,31-10-2021
824,9615,361,4,0.25,08-11-2023
825,3915,1524,5,0.01,23-04-2023
826,2950,2605,3,0.17,22-05-2022
827,5138,2580,3,0.17,09-05-2020
828,12399,1016,4,0.12,04-10-2022
829,1433,2963,5,0.02,23-07-2023
830,5416,931,1,0.06,01-09-2023
831,6451,2107,2,0.16,22-11-2022
832,12996,1964,4,0.04,16-04-2022
833,10305,1338,4,0.15,05-05-2022
834,12642,2080,4,0.08,30-12-2022
835,11627,1344,2,0.23,14-05-2021
836,17358,202,5,0.21,31-01-2024
837,2002,2127,3,0.07,07-05-2021
838,18156,533,5,0.25,22-02-2021
839,721,2186,1,0.01,11-05-2020
840,13848,2071,1,0.19,14-04-2022
841,4273,2003,4,0.24,16-04-2023
842,2464,1186,5,0.24,15-03-2020
843,1383,1715,1,0.16,20-01-2021
844,16561,1133,2,0.11,30-10-2022
845,8381,582,1,0.11,16-05-2020
846,2068,1104,1,0.03,01-11-2022
847,19324,894,1,0.12,01-11-2023
848,8132,521,5,0.08,23-02-2020
849,18760,1225,5,0.09,10-05-2023
850,9219,1265,5,0.01,25-10-2021
851,3235,2764,3,0.09,23-05-2020
852,9868,2546,5,0.21,02-11-2021
853,8128,501,2,0.23,21-06-2021
854,12856,2572,3,0.05,27-10-2022
855,3856,1364,4,0.17,12-06-2023
856,3779,2256,5,0.06,26-12-2020
857,17632,3344,2,0.22,10-07-2020
858,1251,1694,4,0.11,17-04-2021
859,8382,1310,1,0.05,05-12-2022
860,15300,1231,2,0.15,12-11-2022
861,6464,348,5,0.15,13-11-2020
862,400,3487,1,0.05,21-05-2020
863,11098,621,5,0.16,09-01-2023
864,19211,2702,4,0.01,30-04-2023
865,1218,3038,3,0.2,15-04-2022
866,5433,989,4,0.01,28-01-2023
867,12282,3256,2,0.05,20-07-2023
868,13644,1896,2,0.13,09-06-2022
869,9103,3428,1,0.22,26-08-2020
870,3701,819,5,0.02,16-05-2022
871,10426,3172,4,0.1,07-02-2021
872,12818,2199,4,0.04,12-08-2020
873,16978,1141,4,0.02,07-08-2022
874,15966,360,4,0.01,30-10-2022
875,6591,1962,1,0.02,03-03-2021
876,643,556,2,0.11,04-01-2022
877,12169,314,5,0.22,03-11-2021
878,18792,2700,2,0.21,18-04-2021
879,14714,1717,2,0.01,09-11-2020
880,3242,883,4,0.01,10-06-2023
881,13910,3206,4,0.05,07-02-2022
882,17825,2497,1,0.14,25-03-2020
883,519,3118,2,0.07,01-12-2023
884,241,1627,5,0.09,29-11-2022
885,11544,151,2,0.1,26-10-2020
886,4813,3416,2,0.1,25-10-2022
887,6653,2588,3,0.25,19-08-2020
888,9130,2312,4,0.16,30-10-2023
889,18266,1485,5,0.08,09-04-2023
890,12225,1443,3,0.1,02-11-2023
891,18442,664,3,0.22,16-12-2020
892,7184,1611,5,0.16,02-01-2020
893,2988,757,3,0.22,01-12-2022
894,19839,609,5,0.16,16-12-2020
895,5047,3160,2,0.14,14-12-2023
896,9067,1812,1,0.17,20-12-2023
897,15444,170,2,0.07,24-05-2023
898,3924,3201,3,0.07,17-09-2021
899,12111,2316,3,0.19,07-03-2022
900,7830,2184,4,0.22,29-05-2023
901,10267,821,2,0.24,17-02-2022
902,9386,1995,2,0.05,18-10-2021
903,11671,3144,4,0.24,13-08-2022
904,15498,3318,2,0.15,11-12-2021
905,15831,541,4,0.22,28-07-2020
906,10872,3419,3,0.17,28-09-2021
907,3223,1241,5,0.07,08-01-2022
908,3585,1506,1,0.22,29-10-2020
909,19338,2819,2,0.2,27-12-2022
910,18288,413,3,0.03,13-04-2023
911,7152,1819,5,0.24,26-04-2022
912,17418,3133,2,0.04,10-04-2021
913,15457,1569,2,0.22,26-06-2021
914,10080,3347,1,0.18,30-10-2023
915,11945,63,1,0.17,08-11-2022
916,704,1690,5,0.21,09-03-2022
917,1026,689,5,0.08,23-01-2020
918,2978,2516,4,0.14,14-02-2023
919,10917,797,3,0.1,31-10-2022
920,14438,54,2,0.22,13-08-2020
921,14978,2220,3,0.24,30-06-2023
922,5851,964,5,0.16,18-11-2020
923,1772,270,1,0.06,12-06-2021
924,451,2981,2,0.18,08-02-2022
925,9548,2480,5,0.14,01-01-2020
926,19933,3209,3,0.11,27-01-2020
927,3102,2365,5,0.1,13-01-2022
928,9618,923,1,0.12,23-04-2022
929,14568,2622,4,0.14,18-02-2022
930,2245,422,5,0.16,10-12-2022
931,12397,1046,5,0.13,07-08-2021
932,12825,2529,2,0.17,06-03-2020
933,8583,2158,4,0,08-05-2021
934,3849,23,4,0.07,07-12-2020
935,13043,3054,1,0.1,06-09-2020
936,17282,2597,5,0.19,26-06-2022
937,6602,2164,4,0.16,28-02-2023
938,11574,1933,1,0.16,13-08-2023
939,7261,552,2,0.05,27-10-2021
940,16413,352,1,0.07,18-11-2021
941,2715,1847,4,0.17,31-12-2022
942,7986,74,3,0.03,17-05-2020
943,10118,2630,4,0.2,02-09-2020
944,17159,1104,1,0.16,18-12-2020
945,2536,1007,4,0.21,29-03-2022
946,11836,308,3,0.17,04-08-2020
947,13544,344,5,0.12,03-03-2023
948,2657,2358,2,0.12,16-05-2020
949,11845,476,2,0.16,02-07-2021
950,298,2928,2,0.13,02-01-2022
951,1299,3119,4,0.23,05-11-2022
952,10099,768,5,0.08,12-09-2021
953,18329,2359,1,0.06,05-08-2022
954,19677,1087,5,0.22,04-10-2020
955,2592,1145,3,0.1,09-06-2021
956,19616,154,2,0.04,28-01-2024
957,16497,556,4,0.16,27-04-2022
958,12365,283,2,0.02,05-06-2023
959,176,2942,3,0.08,25-05-2021
960,17951,3109,1,0.09,04-09-2020
961,18755,1254,1,0.21,02-06-2021
962,11726,1111,5,0.09,22-10-2022
963,18222,2240,3,0.21,16-06-2021
964,4091,2756,1,0.21,20-12-2021
965,8958,2446,4,0.24,01-12-2022
966,9842,2276,5,0.08,03-11-2021
967,6526,2763,4,0.1,23-11-2020
968,19782,1613,1,0.24,05-02-2020
969,7130,3383,5,0.16,28-02-2022
970,4287,1538,2,0.06,08-11-2020
971,10504,2735,1,0.06,01-07-2020
972,17367,2756,4,0.11,17-09-2022
973,3098,669,2,0.24,25-10-2021
974,139,3188,5,0.21,04-01-2022
975,8919,2470,5,0.03,28-09-2021
976,1897,1447,3,0.01,13-06-2023
977,12008,2977,4,0.09,13-03-2023
978,13346,2834,1,0.18,17-09-2020
979,12485,1524,1,0.12,15-04-2023
980,11412,3206,2,0,13-03-2021
981,5521,1005,3,0.23,30-12-2023
982,4923,2692,4,0.22,11-09-2020
983,19696,2735,2,0.13,27-06-2022
984,1472,3283,2,0.23,27-02-2020
985,18615,1749,4,0.02,15-05-2022
986,12211,2485,5,0.13,08-12-2021
987,9694,2606,4,0.09,10-09-2020
988,6613,1877,1,0.15,24-04-2020
989,11727,755,3,0.21,15-04-2020
990,15970,3259,5,0.05,22-02-2020
991,1516,2312,2,0.16,18-03-2023
992,3069,2888,2,0.17,21-10-2020
993,11143,2318,4,0.06,04-12-2022
994,14574,133,4,0.1,25-07-2022
995,7462,2298,1,0.01,24-06-2023
996,8094,2520,2,0.23,04-03-2022
997,8377,2299,4,0.06,02-06-2021
998,5852,601,2,0.08,20-09-2022
999,12412,1004,1,0.02,24-08-2020
1000,2630,2115,1,0.04,16-04-2023
1001,16217,1560,3,0.15,10-02-2023
1002,9162,1689,3,0.03,03-11-2020
1003,6829,2269,2,0.22,04-02-2022
1004,1326,1765,4,0.2,04-12-2020
1005,719,1318,5,0.14,06-01-2024
1006,15956,1698,4,0.2,04-02-2023
1007,8063,1437,5,0.14,18-11-2021
1008,16781,1856,2,0.19,11-10-2021
1009,9719,733,1,0.1,27-02-2020
1010,18453,2901,1,0.16,11-07-2022
1011,19367,1141,1,0.19,07-01-2024
1012,7611,1354,3,0.09,29-04-2023
1013,14493,2383,5,0.11,03-03-2022
1014,17479,584,1,0.22,27-07-2021
1015,12736,669,5,0.22,12-12-2022
1016,5993,1588,3,0.11,11-12-2020
1017,18339,1017,3,0.08,15-07-2021
1018,9148,768,4,0.1,23-07-2023
1019,13536,2860,2,0.22,04-06-2020
1020,16083,2134,2,0.22,28-03-2023
1021,8679,149,3,0.12,09-11-2022
1022,10599,169,1,0.09,03-06-2022
1023,339,972,5,0.21,08-11-2023
1024,19349,625,1,0.13,21-11-2022
1025,3129,1449,2,0.04,02-02-2023
1026,17627,3376,2,0.21,28-07-2021
1027,8347,2130,2,0.07,10-11-2020
1028,16869,1483,4,0.17,22-09-2021
1029,88,813,5,0.07,30-09-2021
1030,16019,2746,4,0.25,31-01-2021
1031,14157,1235,3,0.11,03-01-2021
1032,11736,3440,3,0.23,17-03-2021
1033,7759,2578,5,0.09,11-10-2021
1034,2151,194,2,0.18,12-11-2022
1035,1253,2918,2,0.15,13-03-2023
1036,8096,2214,5,0.15,29-06-2023
1037,3739,660,3,0.04,09-09-2020
1038,2607,326,4,0.19,17-06-2023
1039,16182,196,1,0.02,15-06-2022
1040,5394,2499,3,0.01,27-02-2023
1041,9429,1201,2,0.17,18-10-2020
1042,16803,3345,5,0.11,26-05-2021
1043,17930,1110,5,0.11,04-09-2022
1044,12996,2471,1,0.06,02-02-2021
1045,11330,84,5,0.09,25-02-2023
1046,10418,2103,2,0.24,18-10-2022
1047,3567,674,1,0.03,02-05-2021
1048,13569,2937,3,0.15,15-03-2022
1049,12293,2440,4,0.05,23-02-2021
1050,19268,1640,3,0.02,21-03-2023
1051,6688,1783,2,0.23,20-10-2023
1052,5302,2048,4,0.04,27-01-2023
1053,17015,1148,2,0.03,14-07-2022
1054,262,1435,5,0.11,01-06-2022
1055,10050,2065,1,0.02,27-08-2023
1056,12853,2234,2,0,26-10-2022
1057,10190,2742,5,0.11,19-01-2021
1058,12103,231,4,0,09-02-2021
1059,17953,576,5,0.08,11-05-2021
1060,16507,1713,5,0.12,27-02-2021
1061,11781,2013,3,0.08,19-08-2020
1062,15722,1123,3,0.06,23-11-2020
1063,15366,223,1,0.22,09-10-2022
1064,14612,1963,5,0.07,31-05-2021
1065,250,1292,4,0.1,17-12-2020
1066,15453,2975,4,0.11,04-02-2020
1067,4078,2561,5,0.07,01-04-2022
1068,8215,2670,4,0.13,28-05-2023
1069,184,1447,5,0.1,27-12-2020
1070,14803,1920,4,0.06,15-05-2021
1071,6656,623,2,0.16,05-10-2023
1072,1782,615,5,0.04,26-11-2020
1073,7836,2753,5,0.1,03-04-2021
1074,3121,897,1,0.19,04-07-2021
1075,15665,1137,4,0.22,08-07-2023
1076,7015,2744,5,0.02,01-09-2020
1077,6555,718,4,0,14-11-2023
1078,18194,3028,4,0.15,27-09-2020
1079,14809,1784,5,0.17,13-05-2023
1080,12093,2503,2,0.11,31-12-2023
1081,5130,3431,5,0.13,22-12-2023
1082,11376,335,3,0.02,25-04-2020
1083,8221,2964,4,0.2,24-11-2020
1084,11446,1781,2,0.14,20-08-2023
1085,3567,2550,2,0.04,01-02-2023
1086,19131,1465,2,0.13,30-03-2020
1087,2626,3404,5,0.25,24-05-2021
1088,16629,419,5,0.14,05-11-2023
1089,1562,1213,5,0.02,12-07-2022
1090,11391,240,1,0.25,27-09-2023
1091,1937,407,5,0.01,21-01-2023
1092,19309,1749,1,0.02,26-12-2020
1093,956,2709,2,0.13,05-10-2020
1094,5679,2841,2,0.11,14-10-2021
1095,15052,2847,4,0.18,26-12-2023
1096,2261,1460,4,0.09,29-10-2021
1097,12570,2463,3,0.11,27-03-2022
1098,6094,3037,4,0.22,24-06-2020
1099,7741,1815,1,0.19,13-04-2022
1100,8106,443,4,0.06,13-04-2020
1101,3436,1613,4,0.02,13-11-2020
1102,12382,1175,5,0.1,05-03-2023
1103,6503,2273,5,0.02,04-12-2021
1104,3518,1757,2,0.18,19-07-2022
1105,12086,2808,1,0.18,22-12-2023
1106,14031,1878,2,0.17,08-08-2022
1107,18590,1022,3,0.21,01-12-2020
1108,7206,2619,3,0.02,04-02-2020
1109,18357,1674,1,0.16,24-04-2021
1110,6703,1832,5,0.06,03-05-2020
1111,2563,2150,5,0.2,26-12-2022
1112,7651,2903,5,0.19,16-08-2022
1113,6061,1033,4,0.14,04-09-2023
1114,12899,2380,1,0.04,13-02-2023
1115,19603,2707,2,0.16,14-01-2020
1116,17298,2597,5,0.07,13-12-2023
1117,12117,888,1,0.07,22-01-2022
1118,18439,1250,5,0.17,14-12-2020
1119,11735,2796,5,0.19,08-10-2022
1120,878,1238,1,0.13,01-08-2021
1121,16625,863,4,0.19,12-12-2020
1122,5724,2967,1,0.05,16-09-2023
1123,4622,2522,5,0.06,15-06-2021
1124,18992,1825,5,0.18,01-02-2022
1125,5812,865,5,0.17,28-03-2020
1126,11068,1129,5,0.19,11-01-2024
1127,14031,3456,5,0.07,10-02-2022
1128,19250,2369,1,0.12,12-11-2021
1129,241,1910,4,0.17,21-08-2020
1130,13527,3082,4,0.13,14-08-2021
1131,19043,3059,1,0.02,29-05-2020
1132,5861,2470,1,0.18,13-06-2020
1133,2221,568,2,0.21,25-08-2020
1134,12038,1358,1,0.07,13-04-2021
1135,7569,594,5,0.02,27-01-2023
1136,5482,1259,5,0.07,04-01-2022
1137,15274,3350,1,0.1,28-01-2020
1138,16254,2189,2,0.24,25-06-2021
1139,13274,1718,2,0.19,15-04-2023
1140,18622,1970,5,0.05,12-09-2021
1141,5354,1217,1,0.06,17-11-2021
1142,17591,2862,1,0.01,04-05-2022
1143,14957,1907,2,0.11,03-06-2021
1144,12988,1465,1,0.04,12-03-2023
1145,9086,259,1,0.15,20-01-2024
1146,14597,3236,4,0.13,23-06-2023
1147,11651,1614,5,0.02,27-01-2024
1148,14760,3027,4,0.11,16-03-2023
1149,3990,2471,1,0.18,22-10-2021
1150,13893,3352,4,0.23,04-06-2020
1151,4374,2937,5,0.21,21-08-2020
1152,3493,220,3,0.24,09-01-2023
1153,7265,2168,5,0.2,04-09-2021
1154,9512,2566,3,0.12,05-02-2022
1155,8380,1863,4,0.19,27-01-2021
1156,10580,332,3,0.04,29-03-2020
1157,320,3441,2,0.23,21-11-2020
1158,4957,392,3,0.01,03-06-2022
1159,14326,2206,4,0.07,04-01-2020
1160,17257,1599,4,0.23,10-01-2023
1161,18833,2230,3,0.23,13-11-2023
1162,14360,2407,3,0.15,16-04-2020
1163,16779,1181,5,0.06,01-03-2020
1164,5008,2574,5,0.21,04-12-2023
1165,8520,1006,1,0.12,01-11-2020
1166,9096,3338,3,0.12,02-12-2022
1167,12482,2671,3,0.14,25-11-2020
1168,6431,615,2,0.09,20-01-2024
1169,16963,1919,4,0.05,27-12-2021
1170,3027,91,3,0.13,29-11-2023
1171,15627,2215,3,0.23,04-09-2023
1172,13673,2607,2,0.18,11-06-2022
1173,2968,2989,1,0.22,20-09-2020
1174,9172,3133,2,0.1,18-10-2020
1175,9900,3121,4,0.16,22-02-2021
1176,11127,1763,2,0.18,04-08-2022
1177,13169,897,1,0.19,01-04-2023
1178,2448,1843,2,0.12,13-10-2022
1179,17033,2106,3,0.15,15-10-2021
1180,3848,3234,5,0.07,08-12-2023
1181,18124,157,5,0.2,26-04-2023
1182,3287,3403,4,0.17,01-10-2020
1183,11555,2189,5,0.04,30-11-2020
1184,14276,121,1,0.24,16-02-2021
1185,9410,262,4,0.04,09-10-2023
1186,12174,2222,4,0.23,22-10-2020
1187,17524,2529,5,0.07,14-10-2022
1188,400,1756,3,0.09,12-01-2022
1189,4557,2621,3,0.05,03-10-2020
1190,10774,941,5,0.12,13-03-2022
1191,10915,109,1,0.18,26-11-2020
1192,4511,419,4,0.14,09-02-2020
1193,3512,2127,2,0.02,06-03-2022
1194,15920,2069,4,0.2,29-06-2020
1195,4707,2608,1,0.16,07-04-2021
1196,2603,2766,3,0.08,16-01-2024
1197,13108,1845,4,0.1,09-01-2021
1198,17706,619,1,0.19,23-04-2021
1199,16191,1245,3,0.02,09-08-2023
1200,17015,393,2,0.05,27-03-2020
1201,18384,3463,5,0.13,06-12-2021
1202,12852,1588,2,0.18,19-03-2021
1203,15940,1801,3,0.07,27-10-2021
1204,19043,811,4,0.23,10-08-2020
1205,11093,1678,4,0.18,26-05-2022
1206,18849,987,5,0.19,17-10-2023
1207,15666,1,4,0.04,19-05-2023
1208,19710,960,1,0.01,19-07-2020
1209,6537,2213,4,0.22,19-04-2020
1210,9447,2833,5,0,20-08-2020
1211,3169,1157,2,0.21,26-05-2020
1212,5620,1610,1,0.01,18-03-2021
1213,17475,688,5,0.25,25-10-2020
1214,11264,1659,4,0.03,23-04-2021
1215,3132,569,4,0.14,13-06-2022
1216,14317,685,2,0.1,04-03-2022
1217,691,616,5,0.17,15-11-2021
1218,6520,1660,1,0.25,27-08-2021
1219,16778,2432,2,0.02,16-04-2023
1220,10503,2135,2,0.2,21-03-2020
1221,9388,612,2,0.1,22-03-2021
1222,9924,544,2,0.25,22-04-2022
1223,4707,2706,4,0.09,21-04-2022
1224,17592,2587,2,0.16,01-12-2022
1225,12308,1073,2,0.15,12-05-2021
1226,13771,1736,4,0.11,11-01-2024
1227,8071,2026,1,0.19,12-12-2023
1228,4267,2916,4,0.15,05-12-2023
1229,19116,1718,5,0.18,26-12-2020
1230,8345,1988,4,0.01,05-10-2021
1231,13087,2292,2,0.17,16-10-2023
1232,16522,3310,2,0.19,11-12-2021
1233,19665,1621,2,0.24,01-01-2021
1234,5171,3007,4,0.05,29-08-2022
1235,4061,2574,1,0.08,19-05-2023
1236,13069,3226,1,0.02,27-08-2021
1237,13037,1940,1,0.06,06-04-2022
1238,1556,1843,1,0.08,03-04-2021
1239,9846,3249,3,0.16,10-04-2023
1240,10799,2769,5,0.16,17-06-2022
1241,12279,1252,3,0.07,02-09-2022
1242,9738,188,4,0.14,05-01-2020
1243,12488,1253,5,0.19,13-11-2021
1244,3220,2128,1,0.17,29-03-2022
1245,17828,2248,1,0.19,19-12-2020
1246,19550,2396,2,0.14,07-08-2021
1247,176,1248,5,0.01,14-02-2023
1248,7954,2753,5,0.09,27-02-2023
1249,18498,290,1,0.12,10-12-2022
1250,13488,993,4,0,18-12-2023
1251,14495,3008,1,0.03,03-07-2021
1252,2208,2574,5,0.14,27-09-2022
1253,16038,535,5,0.09,16-11-2023
1254,11189,3194,4,0.16,09-01-2020
1255,19665,991,4,0.2,22-01-2020
1256,12979,2052,1,0.21,11-01-2024
1257,13813,901,2,0.12,26-09-2020
1258,10614,2071,2,0.06,22-02-2022
1259,17098,2126,4,0.2,01-04-2020
1260,13178,2503,1,0.16,08-10-2020
1261,17840,2890,5,0.11,01-12-2021
1262,5600,301,5,0.02,25-04-2021
1263,8731,1367,5,0.03,26-11-2022
1264,9078,720,2,0.19,30-07-2021
1265,9734,163,1,0.12,04-11-2023
1266,6242,1562,1,0.16,21-09-2020
1267,10102,1173,2,0.07,22-07-2021
1268,3831,1436,1,0.25,20-09-2023
1269,19002,75,4,0.23,14-07-2020
1270,14062,1361,3,0.05,06-12-2022
1271,5995,1739,3,0.13,24-04-2021
1272,12891,2720,4,0.05,28-11-2021
1273,3635,2068,3,0,20-01-2021
1274,8142,2073,2,0.22,19-04-2023
1275,14944,2325,3,0.04,18-05-2023
1276,6269,1150,1,0.07,02-03-2023
1277,3219,201,1,0.18,27-02-2022
1278,15866,1215,2,0,01-03-2023
1279,5190,2650,3,0.15,27-10-2022
1280,13128,1499,4,0.05,30-12-2020
1281,2671,1598,5,0.23,01-03-2020
1282,3204,3402,1,0.13,04-01-2021
1283,17496,583,2,0.21,27-05-2020
1284,9147,1702,1,0.16,09-08-2023
1285,15746,2945,4,0.15,31-07-2021
1286,10059,2374,4,0.16,15-06-2023
1287,17386,1236,1,0.11,10-01-2024
1288,6222,1464,1,0.16,25-01-2023
1289,14934,2560,2,0.18,17-04-2020
1290,9256,619,3,0.24,01-05-2021
1291,14546,581,1,0.19,06-09-2020
1292,2986,2314,4,0.04,18-06-2020
1293,12308,2205,2,0.07,12-04-2022
1294,15394,416,1,0.02,19-01-2020
1295,19682,599,3,0.16,05-07-2022
1296,5034,1610,4,0.16,23-08-2021
1297,19749,1041,5,0.04,29-05-2020
1298,12386,845,1,0.22,24-08-2022
1299,13960,2204,3,0.01,15-06-2023
1300,4468,336,1,0.03,19-01-2021
1301,17118,875,2,0.11,01-01-2023
1302,4491,83,5,0.12,11-05-2020
1303,13181,919,4,0.11,19-05-2023
1304,3499,305,3,0.19,23-10-2020
1305,15209,2664,4,0.02,12-01-2023
1306,19296,2221,2,0.19,30-07-2022
1307,14012,1295,3,0.19,02-12-2023
1308,5077,1879,3,0.1,14-05-2022
1309,15354,1509,2,0.19,18-10-2020
1310,6,3166,3,0.06,11-12-2020
1311,135,757,2,0.17,27-01-2020
1312,5613,490,2,0.18,25-10-2022
1313,10403,3097,5,0.13,05-02-2023
1314,5861,2948,4,0.19,06-03-2022
1315,1443,409,3,0,14-06-2020
1316,1643,1328,2,0.2,10-02-2021
1317,4601,2140,5,0.02,26-03-2022
1318,14028,3023,5,0.08,06-12-2020
1319,6096,2107,4,0.05,26-03-2022
1320,11883,2173,2,0.15,24-06-2023
1321,15145,1198,1,0.02,25-05-2022
1322,18549,1877,4,0.08,25-03-2022
1323,6124,2617,2,0.18,28-03-2020
1324,8500,420,1,0.18,09-03-2022
1325,15793,1625,3,0.2,24-08-2022
1326,3167,209,4,0.18,02-02-2021
1327,15127,3398,5,0.07,28-12-2021
1328,17946,242,5,0.04,26-04-2021
1329,15673,569,5,0.05,18-12-2022
1330,3119,2046,1,0.24,28-11-2023
1331,19668,2882,3,0.09,24-02-2020
1332,3252,196,5,0.01,23-10-2023
1333,4510,2400,2,0.04,22-02-2021
1334,11294,3406,4,0.23,24-02-2020
1335,15601,3138,2,0.13,29-11-2023
